,주소,급속충전기(대),완속충전기(대),지원차종
2149,서울특별시 서초구 반포동 60-4,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2150,서울특별시 서초구 방배동 884-2,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2151,서울특별시 서초구 방배동 797-30,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2152,서울특별시 서초구 방배동 3275,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2153,서울특별시 서초구 방배동 424-28,0,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2154,서울특별시 서초구 방배동 844-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2155,서울특별시 서초구 방배동 495-3,1,0,"SM3 Z.E,테슬라"
2156,서울특별시 서초구 반포동 동광로32길 7,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2157,서울특별시 서초구 내곡동 6-7,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2158,서울특별시 서초구 서초동 1529,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2159,서울특별시 서초구 서초동 1456-2,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2160,서울특별시 서초구 우면동 707,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2161,서울특별시 서초구 우면동 737,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2162,서울특별시 서초구 우면동 735,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2163,서울특별시 서초구 내곡동 77,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2164,서울특별시 서초구 서초동 1542-1,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2165,서울특별시 서초구 서초동 1642-14,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2166,서울특별시 서초구 서초동 1681-8,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2167,서울특별시 서초구 서초동 1444-19,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2168,서울특별시 서초구 서초동 1568-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2169,서울특별시 서초구 효령로 72길 60,6,7,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2170,서울특별시 서초구 신원동 374,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2171,서울특별시 서초구 우면동 753,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2172,서울특별시 서초구 우면동 773,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2173,서울특별시 서초구 반포동 19-3,2,0,"SM3 Z.E,테슬라"
2174,서울특별시 서초구 반포동 2-12,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2175,서울특별시 서초구 양재동 212,0,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2176,서울특별시 서초구 양재동 215,4,0,"SM3 Z.E,테슬라"
2177,서울특별시 서초구 서초동 산 130-19,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2178,서울특별시 서초구 서초동 1549-3,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2179,서울특별시 서초구 잠원동 10-33,1,0,"SM3 Z.E,테슬라"
2180,서울특별시 서초구 잠원로3길 40,1,0,"SM3 Z.E,테슬라"
2181,서울특별시 서초구 염곡동 304-3,2,0,"SM3 Z.E,테슬라"
2182,서울특별시 서초구 서초동 1338,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2183,서울특별시 서초구 방배동 774-19,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
2184,서울특별시 서초구 방배동 772-13,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
2224,서울특별시 성동구 금호동1가 금호로 140,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2225,서울특별시 성동구 마장로27길 13,1,7,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2226,서울특별시 성동구 금호동4가 56,1,0,"SM3 Z.E,테슬라"
2227,서울특별시 성동구 금호동2가 금호로 117,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2228,서울특별시 성동구 성수동1가 685-63번지,11,0,"SM3 Z.E,테슬라"
2229,서울특별시 성동구 응봉동 고산자로4길 34,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2230,서울특별시 성동구 자동차시장길 49,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2231,서울특별시 성동구 성수동1가 656-334,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2232,서울특별시 성동구 성수동2가 284-55,6,0,"SM3 Z.E,테슬라"
2233,서울특별시 성동구 금호동4가 금호로 15,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2234,서울특별시 성동구 성수동1가 상원6길 16,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2235,서울특별시 성동구 성수동2가 성수이로 137,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2236,서울특별시 성동구 하왕십리동 843,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2237,서울특별시 성동구 상왕십리동 289-5,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2238,서울특별시 성동구 상왕십리동 302-2,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2239,서울특별시 성동구 하왕십리동 674-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2240,서울특별시 성동구 사근동 110,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2241,서울특별시 성동구 행당동 행당로 82,2,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2242,서울특별시 성북구 안암동5가 1-2 (고려대학교안암캠퍼스),2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2243,서울특별시 성북구 안암동5가 126-16 (고려대학교안암캠퍼스),1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2244,서울특별시 성북구 정릉동 861-1,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2245,서울특별시 성북구 돈암동 643,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2246,서울특별시 성북구 길음동 1283,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2247,서울특별시 성북구 장위동 317,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2248,서울특별시 성북구 하월곡동 224,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2249,서울특별시 성북구 돈암동 603,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2250,서울특별시 성북구 돈암동 524,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2251,서울특별시 성북구 돈암동 1-3,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2252,서울특별시 성북구 하월곡동 88-387,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2253,서울특별시 성북구 석관동 410,0,10,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2254,서울특별시 성북구 보문동4가 116,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2255,서울특별시 성북구 돈암동 636,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2256,서울특별시 성북구 삼선동3가 116,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2257,서울특별시 성북구 삼선동2가 425,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2258,서울특별시 성북구 삼선동2가 294-8,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
2259,서울특별시 성북구 석관동 10,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2260,서울특별시 성북구 상월곡동 101,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2261,서울특별시 성북구 정릉동 1035,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2262,서울특별시 성북구 정릉동 1028,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2263,서울특별시 성북구 정릉동 239,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2264,서울특별시 성북구 종암동 80,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2265,서울특별시 성북구 동소문동7가 23,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2266,"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점)",4,0,"SM3 Z.E,테슬라"
2353,서울특별시 송파구 가락동 154,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2354,서울특별시 강동구 천호동 ,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2355,서울특별시 송파구 가락동 동남로 193,2,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2356,서울특별시 송파구 가락동 중대로12길 35,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2357,서울특별시 송파구 잠실동 40,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2358,서울특별시 송파구 거여동 양산로8길 8,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2359,서울특별시 송파구 거여동 195-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2360,서울특별시 송파구 거여동 양산로4길 8,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2361,서울특별시 송파구 거여동 양산로4길 16,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2362,서울특별시 강동구 천호동 ,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2363,서울특별시 송파구 잠실동 잠실로 88,2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2364,서울특별시 강동구 천호동 ,2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2365,서울특별시 송파구 성내천로43길 6,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2366,서울특별시 송파구 문정동 38-3,1,0,"SM3 Z.E,테슬라"
2367,서울특별시 송파구 문정동 문정로 83,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2368,서울특별시 송파구 오금로 27길 29,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
2369,서울특별시 송파구 삼전동 175-8,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2370,서울특별시 송파구 송파동 128,1,0,"SM3 Z.E,테슬라"
2371,서울특별시 송파구 신천동 29-5 송파구청 앞,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2372,서울특별시 송파구 장지동 516,2,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2373,서울특별시 송파구 장지동 879,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2374,서울특별시 송파구 오금동 51,1,0,"SM3 Z.E,테슬라"
2375,서울특별시 송파구 송파동 오금로32길 14,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2376,서울특별시 송파구 가락동 송파대로28길 27,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2377,서울특별시 송파구 장지동 위례광장로 270,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2378,서울특별시 송파구 장지동 송파대로8길 20,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2379,서울특별시 송파구 장지동 833,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2380,서울특별시 송파구 장지동 충민로4길 5,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2381,서울특별시 송파구 충민로6길 14,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2382,서울특별시 송파구 충민로 4길 19,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2383,서울특별시 송파구 송파대로 8길 17,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2384,서울특별시 송파구 마천동 성내천로37길 37,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2385,서울특별시 송파구 마천동 성내천로47길 38,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2386,서울특별시 송파구 풍납동 풍성로26길 31,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2387,서울특별시 송파구 거여동 28,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2388,서울특별시 송파구 오금동 51,1,0,"SM3 Z.E,테슬라"
2389,서울특별시 송파구 장지동 380-1,2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2390,서울특별시 송파구 장지동 위례광장로 185,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2391,서울특별시 송파구 장지동 위례광장로 215,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2392,서울특별시 강동구 천호동 ,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2393,서울특별시 송파구 잠실동 250-5,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2394,서울특별시 강동구 천호동 ,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2395,서울특별시 강동구 천호동 ,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2396,서울특별시 송파구 풍납동 토성로 38-6,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2397,서울특별시 송파구 신천동 7-11,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2398,서울특별시 송파구 송파동 송파대로48길 29,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
2785,서울특별시 양천구 신월동 263,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2786,서울특별시 양천구 신정동 319-15,1,0,"SM3 Z.E,테슬라"
2787,서울특별시 양천구 신정동 319-1,1,7,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2788,서울특별시 양천구 신월동 446-4,1,0,"SM3 Z.E,테슬라"
2789,서울특별시 양천구 목동 965-1,1,0,"SM3 Z.E,테슬라"
2790,서울특별시 양천구 목동 755-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2791,서울특별시 양천구 목동 961,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2792,서울특별시 양천구 신정동 337,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2793,서울특별시 양천구 신정동 318-10,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2794,서울특별시 양천구 목동 905-22,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2795,서울특별시 양천구 신정동 중앙로36길 15,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2796,서울특별시 양천구 목동 908-28,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2797,서울특별시 양천구 목동 900,4,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2798,서울특별시 양천구 신월동 남부순환로56길 9,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2799,서울특별시 양천구 신월동 217-8,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2800,서울특별시 양천구 신월로20길 7,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2801,서울특별시 양천구 신정동 1311,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2802,서울특별시 양천구 신정동 1310,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2803,서울특별시 양천구 신정동 1324,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2804,서울특별시 양천구 신정이펜2로 55,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2805,서울특별시 양천구 신정동 321-4,2,0,"SM3 Z.E,테슬라"
2806,서울특별시 양천구 신월동 1026,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2807,서울특별시 양천구 신월동 506-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2808,서울특별시 양천구 신정동 1281,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2809,서울특별시 양천구 목동 923-5,1,0,"SM3 Z.E,테슬라"
2942,서울특별시 영등포구 여의도동 1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2943,서울특별시 영등포구 여의도동 21,2,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2944,서울특별시 영등포구 문래동3가 80,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2945,서울특별시 영등포구 문래동3가 80,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2946,서울특별시 영등포구 당산동3가 385,2,0,"SM3 Z.E,테슬라"
2947,서울특별시 영등포구 당산동2가 16-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2948,서울특별시 영등포구 대림동 608-1,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2949,서울특별시 영등포구 대림동 870,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2950,서울특별시 영등포구 대림동 780,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2951,서울특별시 영등포구 여의도동 의사당대로 127,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2952,서울특별시 영등포구 문래동3가 93-1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2953,서울특별시 영등포구 문래동3가 97,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2954,서울특별시 영등포구 문래동3가 당산로4길 12,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2955,서울특별시 영등포구 문래동3가 문래로 82,0,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2956,서울특별시 강남구 길동,0,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2957,서울특별시 강남구 길동,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2958,서울특별시 영등포구 당산동4가 93-6,2,0,"SM3 Z.E,테슬라"
2959,서울특별시 영등포구 영등포로 351,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2960,서울특별시 강남구 길동,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2961,서울특별시 강남구 길동,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2962,서울특별시 영등포구 양평동5가 76,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2963,서울특별시 영등포구 여의도동 18,4,0,"SM3 Z.E,테슬라"
2964,서울특별시 영등포구 당산동3가 3,2,0,"SM3 Z.E,테슬라"
2965,서울특별시 영등포구 당산동3가 370-4,1,0,"SM3 Z.E,테슬라"
2966,서울특별시 강남구 길동,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2967,서울특별시 영등포구 도림동 도영로 66,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2968,서울특별시 영등포구 경인로 878,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3068,서울특별시 용산구 이촌동 이촌로64길 15,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3069,서울특별시 용산구 용산동6가 11-426,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
