,기준년도,사용본거지시읍면동_행정동기준,차명,연료
117951,2022,서울특별시 강남구 청담동,BMW i3 120Ah SOL plus,전기
117952,2022,서울특별시 강남구 청담동,Model X Performance,전기
117953,2022,서울특별시 은평구 대조동,봉고Ⅲ 1톤 EV,전기
117954,2022,서울특별시 은평구 불광1동,아이오닉5 (IONIQ5),전기
117955,2022,서울특별시 강남구 청담동,EV6,전기
117956,2022,서울특별시 은평구 불광1동,Model 3 Long Range,전기
117957,2022,서울특별시 은평구 불광1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
117958,2022,서울특별시 강남구 청담동,Model 3 Long Range,전기
117959,2022,서울특별시 강남구 청담동,RS e-tron GT,전기
117960,2022,서울특별시 강남구 청담동,e-tron 55 quattro,전기
117961,2022,서울특별시 강남구 청담동,Model 3 Standard Range Plus ,전기
117962,2022,서울특별시 강남구 청담동,봉고Ⅲ 1톤 EV,전기
117963,2022,서울특별시 강동구 강일동,CHEVROLET BOLT EV,전기
117964,2022,서울특별시 강서구 가양1동,니로 EV,전기
117965,2022,서울특별시 강서구 가양1동,코나 일렉트릭 (KONA ELECTRIC,전기
117966,2022,서울특별시 강서구 가양1동,Model Y Long Range,전기
117967,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117968,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117969,2022,서울특별시 은평구 불광1동,봉고Ⅲ EV 파워게이트,전기
117970,2022,서울특별시 은평구 불광2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
117971,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117972,2022,서울특별시 강서구 가양1동,코나 일렉트릭 (KONA ELECTRIC,전기
117973,2022,서울특별시 은평구 수색동,봉고Ⅲ 1톤 EV,전기
117974,2022,서울특별시 강동구 강일동,아이오닉5 (IONIQ5),전기
117975,2022,서울특별시 강동구 강일동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
117976,2022,서울특별시 강동구 강일동,코나 일렉트릭 (KONA ELECTRIC,전기
117977,2022,서울특별시 강동구 강일동,일렉시티(ELEC CITY),전기
117978,2022,서울특별시 강동구 강일동,일렉시티(ELEC CITY),전기
117979,2022,서울특별시 은평구 신사1동,아이오닉5 (IONIQ5),전기
117980,2022,서울특별시 강동구 강일동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
117981,2022,서울특별시 강동구 강일동,봉고Ⅲ 1톤 EV,전기
117982,2022,서울특별시 강동구 고덕1동,Model 3 Long Range,전기
117983,2022,서울특별시 강동구 고덕1동,Model 3 Long Range,전기
117984,2022,서울특별시 강동구 고덕1동,아이오닉 일렉트릭(IONIQ ELEC,전기
117985,2022,서울특별시 강동구 고덕1동,Model 3 Standard Range Plus ,전기
117986,2022,서울특별시 강서구 가양1동,코나 일렉트릭 (KONA ELECTRIC,전기
117987,2022,서울특별시 강서구 가양1동,코나 일렉트릭 (KONA ELECTRIC,전기
117988,2022,서울특별시 강서구 가양1동,니로 EV,전기
117989,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117990,2022,서울특별시 강서구 가양1동,G80,전기
117991,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117992,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117993,2022,서울특별시 강서구 가양1동,아이오닉5 (IONIQ5),전기
117994,2022,서울특별시 강서구 가양1동,Model 3 Long Range,전기
117995,2022,서울특별시 강서구 가양1동,Model X 100D,전기
117996,2022,서울특별시 은평구 신사1동,코나 일렉트릭 (KONA ELECTRIC,전기
117997,2022,서울특별시 은평구 신사1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
117998,2022,서울특별시 은평구 신사2동,SM3 Z.E.,전기
117999,2022,서울특별시 은평구 신사2동,아이오닉5 (IONIQ5),전기
118000,2022,서울특별시 은평구 신사2동,쏘울 전기차,전기
118001,2022,서울특별시 강동구 고덕1동,벤츠 EQC 400 4MATIC,전기
118002,2022,서울특별시 강서구 가양1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118003,2022,서울특별시 강서구 가양1동,아이오닉 일렉트릭(IONIQ ELEC,전기
118004,2022,서울특별시 강서구 가양2동,EV6,전기
118005,2022,서울특별시 은평구 역촌동,코나 일렉트릭 (KONA ELECTRIC,전기
118006,2022,서울특별시 강동구 고덕1동,Model Y Long Range,전기
118007,2022,서울특별시 강동구 고덕2동,Model 3 Long Range,전기
118008,2022,서울특별시 강서구 가양3동,BMW i3 120Ah LUX,전기
118009,2022,서울특별시 강서구 가양3동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118010,2022,서울특별시 은평구 역촌동,EV6,전기
118011,2022,서울특별시 은평구 역촌동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118012,2022,서울특별시 강서구 공항동,Model 3 Long Range,전기
118013,2022,서울특별시 강서구 공항동,코나 일렉트릭 (KONA ELECTRIC,전기
118014,2022,서울특별시 강서구 공항동,Model Y Standard Range,전기
118015,2022,서울특별시 은평구 응암1동,CEVO-C,전기
118016,2022,서울특별시 강동구 고덕2동,Model Y Long Range,전기
118017,2022,서울특별시 강동구 고덕2동,Model 3 Long Range,전기
118018,2022,서울특별시 강동구 고덕2동,Model 3 Standard Range Plus ,전기
118019,2022,서울특별시 강동구 길동,니로 EV,전기
118020,2022,서울특별시 강서구 공항동,아이오닉5 (IONIQ5),전기
118021,2022,서울특별시 강서구 공항동,아이오닉5 (IONIQ5),전기
118022,2022,서울특별시 강서구 공항동,Model 3 Standard Range Plus ,전기
118023,2022,서울특별시 강서구 공항동,봉고Ⅲ 1톤 EV,전기
118024,2022,서울특별시 은평구 응암1동,Model 3 Long Range,전기
118025,2022,서울특별시 은평구 응암1동,TWIZY,전기
118026,2022,서울특별시 은평구 응암1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118027,2022,서울특별시 은평구 응암2동,Model 3 Standard Range Plus ,전기
118028,2022,서울특별시 은평구 응암2동,SM3 Z.E.,전기
118029,2022,서울특별시 강서구 공항동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118030,2022,서울특별시 강서구 공항동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118031,2022,서울특별시 강서구 공항동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118032,2022,서울특별시 강서구 공항동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118033,2022,서울특별시 강서구 등촌1동,아이오닉 일렉트릭(IONIQ ELEC,전기
118034,2022,서울특별시 은평구 응암2동,Model Y Long Range,전기
118035,2022,서울특별시 은평구 응암2동,Model 3 Long Range,전기
118036,2022,서울특별시 은평구 응암2동,아이오닉5 (IONIQ5),전기
118037,2022,서울특별시 은평구 응암2동,TWIZY,전기
118038,2022,서울특별시 강동구 길동,코나 일렉트릭 (KONA ELECTRIC,전기
118039,2022,서울특별시 강동구 길동,니로 EV,전기
118040,2022,서울특별시 강동구 길동,아이오닉5 (IONIQ5),전기
118041,2022,서울특별시 강서구 등촌1동,CHEVROLET BOLT EV,전기
118042,2022,서울특별시 강서구 등촌1동,Model 3 Long Range,전기
118043,2022,서울특별시 강서구 등촌1동,레이 전기차,전기
118044,2022,서울특별시 강서구 등촌1동,봉고Ⅲ 1톤 EV,전기
118045,2022,서울특별시 은평구 응암2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118046,2022,서울특별시 강동구 길동,니로 EV,전기
118047,2022,서울특별시 강동구 길동,코나 일렉트릭 (KONA ELECTRIC,전기
118048,2022,서울특별시 강동구 길동,니로 EV,전기
118049,2022,서울특별시 강동구 길동,니로 EV,전기
118050,2022,서울특별시 강동구 길동,봉고Ⅲ 1톤 EV,전기
118051,2022,서울특별시 강서구 등촌2동,코나 일렉트릭 (KONA ELECTRIC,전기
118052,2022,서울특별시 은평구 응암3동,봉고Ⅲ 1톤 EV,전기
118053,2022,서울특별시 은평구 증산동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118054,2022,서울특별시 강동구 둔촌2동,코나 일렉트릭 (KONA ELECTRIC,전기
118055,2022,서울특별시 강동구 둔촌2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118056,2022,서울특별시 강동구 명일1동,니로 EV,전기
118057,2022,서울특별시 강서구 등촌2동,코나 일렉트릭 (KONA ELECTRIC,전기
118058,2022,서울특별시 강서구 등촌2동,봉고Ⅲ 1톤 EV,전기
118059,2022,서울특별시 강서구 등촌3동,코나 일렉트릭 (KONA ELECTRIC,전기
118060,2022,서울특별시 은평구 진관동,아이오닉5 (IONIQ5),전기
118061,2022,서울특별시 은평구 진관동,EV6,전기
118062,2022,서울특별시 은평구 진관동,Model Y Standard Range,전기
118063,2022,서울특별시 은평구 진관동,Model 3 Long Range,전기
118064,2022,서울특별시 강동구 명일1동,CHEVROLET BOLT EV,전기
118065,2022,서울특별시 강서구 등촌3동,아이오닉5 (IONIQ5),전기
118066,2022,서울특별시 강서구 등촌3동,아이오닉5 (IONIQ5),전기
118067,2022,서울특별시 은평구 진관동,CHEVROLET BOLT EV,전기
118068,2022,서울특별시 강동구 명일1동,니로 EV,전기
118069,2022,서울특별시 강서구 발산1동,MG ZS EV,전기
118070,2022,서울특별시 강동구 명일2동,아이오닉5 (IONIQ5),전기
118071,2022,서울특별시 강동구 명일2동,아이오닉5 (IONIQ5),전기
118072,2022,서울특별시 강동구 명일2동,Model Y Long Range,전기
118073,2022,서울특별시 강서구 발산1동,Model 3 Long Range,전기
118074,2022,서울특별시 강서구 발산1동,코나 일렉트릭 (KONA ELECTRIC,전기
118075,2022,서울특별시 강서구 발산1동,니로 EV,전기
118076,2022,서울특별시 은평구 진관동,EV6,전기
118077,2022,서울특별시 은평구 진관동,Model 3 Standard Range Plus ,전기
118078,2022,서울특별시 은평구 진관동,코나 일렉트릭 (KONA ELECTRIC,전기
118079,2022,서울특별시 은평구 진관동,코나 일렉트릭 (KONA ELECTRIC,전기
118080,2022,서울특별시 은평구 진관동,코나 일렉트릭 (KONA ELECTRIC,전기
118081,2022,서울특별시 은평구 진관동,코나 일렉트릭 (KONA ELECTRIC,전기
118082,2022,서울특별시 은평구 진관동,코나 일렉트릭 (KONA ELECTRIC,전기
118083,2022,서울특별시 강동구 상일동,코나 일렉트릭 (KONA ELECTRIC,전기
118084,2022,서울특별시 강동구 상일동,Model 3 Long Range,전기
118085,2022,서울특별시 강동구 상일동,코나 일렉트릭 (KONA ELECTRIC,전기
118086,2022,서울특별시 강동구 상일동,Model 3 Standard Range Plus ,전기
118087,2022,서울특별시 강서구 발산1동,코나 일렉트릭 (KONA ELECTRIC,전기
118088,2022,서울특별시 강서구 발산1동,Model 3 Long Range,전기
118089,2022,서울특별시 강서구 발산1동,Model Y Standard Range,전기
118090,2022,서울특별시 강서구 발산1동,Model 3 Long Range,전기
118091,2022,서울특별시 강서구 발산1동,G80,전기
118092,2022,서울특별시 강서구 발산1동,Model 3 Standard Range Plus ,전기
118093,2022,서울특별시 은평구 진관동,E-SKY  11,전기
118094,2022,서울특별시 종로구 가회동,CHEVROLET BOLT EV,전기
118095,2022,서울특별시 종로구 가회동,Model Y Long Range,전기
118096,2022,서울특별시 종로구 교남동,Model Y Standard Range,전기
118097,2022,서울특별시 종로구 교남동,EV6,전기
118098,2022,서울특별시 종로구 교남동,Model S 100D,전기
118099,2022,서울특별시 강서구 발산1동,코나 일렉트릭 (KONA ELECTRIC,전기
118100,2022,서울특별시 강서구 발산1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118101,2022,서울특별시 강서구 발산1동,일진무시동전기냉동탑차,전기
118102,2022,서울특별시 강서구 발산1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118103,2022,서울특별시 강서구 발산1동,봉고Ⅲ 1톤 EV,전기
118104,2022,서울특별시 강서구 방화1동,Model Y Long Range,전기
118105,2022,서울특별시 종로구 교남동,Model 3 Long Range,전기
118106,2022,서울특별시 종로구 교남동,Model Y Long Range,전기
118107,2022,서울특별시 종로구 교남동,GV60,전기
118108,2022,서울특별시 종로구 무악동,Model Y Standard Range,전기
118109,2022,서울특별시 강동구 상일동,Model 3 Long Range,전기
118110,2022,서울특별시 종로구 부암동,EV6,전기
118111,2022,서울특별시 종로구 부암동,니로 EV,전기
118112,2022,서울특별시 종로구 사직동,니로 EV,전기
118113,2022,서울특별시 종로구 사직동,니로 EV,전기
118114,2022,서울특별시 종로구 사직동,니로 EV,전기
118115,2022,서울특별시 강동구 상일동,Model 3 Long Range,전기
118116,2022,서울특별시 강동구 상일동,Model 3 Long Range,전기
118117,2022,서울특별시 강동구 상일동,Model S Long Range,전기
118118,2022,서울특별시 강동구 상일동,Model Y Long Range,전기
118119,2022,서울특별시 강동구 상일동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118120,2022,서울특별시 강서구 방화1동,니로 EV,전기
118121,2022,서울특별시 강서구 방화1동,아이오닉5 (IONIQ5),전기
118122,2022,서울특별시 강서구 방화1동,Model 3 Long Range,전기
118123,2022,서울특별시 강서구 방화1동,EV6,전기
118124,2022,서울특별시 강서구 방화1동,Model 3 Long Range,전기
118125,2022,서울특별시 강서구 방화1동,아이오닉5 (IONIQ5),전기
118126,2022,서울특별시 종로구 사직동,Model 3 Long Range,전기
118127,2022,서울특별시 종로구 사직동,쏘울 EV,전기
118128,2022,서울특별시 종로구 사직동,코나 일렉트릭 (KONA ELECTRIC,전기
118129,2022,서울특별시 종로구 사직동,아이오닉5 (IONIQ5),전기
118130,2022,서울특별시 종로구 사직동,니로 EV,전기
118131,2022,서울특별시 강동구 상일제1동,Model 3 Long Range,전기
118132,2022,서울특별시 강동구 상일제1동,Model 3 Long Range,전기
118133,2022,서울특별시 강동구 상일제1동,봉고Ⅲ 1톤 EV,전기
118134,2022,서울특별시 강동구 성내1동,Model 3 Long Range,전기
118135,2022,서울특별시 강서구 방화1동,일렉시티(ELEC CITY),전기
118136,2022,서울특별시 종로구 숭인1동,아이오닉 일렉트릭(IONIQ ELEC,전기
118137,2022,서울특별시 종로구 숭인2동,아이오닉5 (IONIQ5),전기
118138,2022,서울특별시 강동구 성내1동,GV60,전기
118139,2022,서울특별시 강동구 성내1동,Model Y Long Range,전기
118140,2022,서울특별시 강서구 방화2동,EV6,전기
118141,2022,서울특별시 강서구 방화2동,봉고Ⅲ 1톤 EV,전기
118142,2022,서울특별시 강서구 방화2동,니로 EV,전기
118143,2022,서울특별시 강서구 방화2동,니로 EV,전기
118144,2022,서울특별시 강서구 방화2동,HYPERS11L,전기
118145,2022,서울특별시 강서구 방화2동,일렉시티(ELEC CITY),전기
118146,2022,서울특별시 강서구 방화3동,Model 3 Standard Range Plus ,전기
118147,2022,서울특별시 종로구 숭인2동,봉고Ⅲ 1톤 EV,전기
118148,2022,서울특별시 종로구 종로1.2.3.4가동,쏘울 EV,전기
118149,2022,서울특별시 종로구 종로1.2.3.4가동,니로 EV,전기
118150,2022,서울특별시 강동구 성내1동,Model Y Long Range,전기
118151,2022,서울특별시 강동구 성내1동,봉고Ⅲ 1톤 EV,전기
118152,2022,서울특별시 강동구 성내2동,아이오닉 일렉트릭(IONIQ ELEC,전기
118153,2022,서울특별시 강서구 방화3동,TWIZY,전기
118154,2022,서울특별시 강서구 방화3동,코나 일렉트릭 (KONA ELECTRIC,전기
118155,2022,서울특별시 강서구 방화3동,코나 일렉트릭 (KONA ELECTRIC,전기
118156,2022,서울특별시 강서구 방화3동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118157,2022,서울특별시 강서구 염창동,Model 3 Standard Range Plus ,전기
118158,2022,서울특별시 종로구 종로1.2.3.4가동,니로 EV,전기
118159,2022,서울특별시 종로구 종로1.2.3.4가동,아이오닉 일렉트릭(IONIQ ELEC,전기
118160,2022,서울특별시 종로구 종로1.2.3.4가동,SM3 Z.E.,전기
118161,2022,서울특별시 종로구 종로1.2.3.4가동,Model Y Long Range,전기
118162,2022,서울특별시 강동구 성내2동,SM3 Z.E.,전기
118163,2022,서울특별시 강동구 성내2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118164,2022,서울특별시 강동구 성내2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118165,2022,서울특별시 강서구 염창동,GV60,전기
118166,2022,서울특별시 종로구 종로1.2.3.4가동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118167,2022,서울특별시 종로구 창신3동,Model Y Long Range,전기
118168,2022,서울특별시 강동구 성내3동,Model 3 Long Range,전기
118169,2022,서울특별시 강동구 성내3동,포터Ⅱ 일렉트릭 내장탑차 (PO,전기
118170,2022,서울특별시 강서구 염창동,BMW i3,전기
118171,2022,서울특별시 종로구 청운효자동,GV60,전기
118172,2022,서울특별시 종로구 청운효자동,Model Y Long Range,전기
118173,2022,서울특별시 종로구 평창동,니로 EV,전기
118174,2022,서울특별시 종로구 평창동,EV6,전기
118175,2022,서울특별시 강동구 암사1동,CHEVROLET BOLT EV,전기
118176,2022,서울특별시 강동구 암사1동,다니고밴,전기
118177,2022,서울특별시 강동구 암사1동,봉고Ⅲ 1톤 EV,전기
118178,2022,서울특별시 강서구 염창동,Model 3 Standard Range Plus ,전기
118179,2022,서울특별시 강서구 염창동,니로 EV,전기
118180,2022,서울특별시 강서구 우장산동,Model Y Long Range,전기
118181,2022,서울특별시 종로구 평창동,코나 일렉트릭 (KONA ELECTRIC,전기
118182,2022,서울특별시 종로구 평창동,BMW i3 94Ah,전기
118183,2022,서울특별시 종로구 평창동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118184,2022,서울특별시 강동구 암사2동,Model 3 Long Range,전기
118185,2022,서울특별시 강동구 암사2동,Model 3 Long Range,전기
118186,2022,서울특별시 강동구 암사2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118187,2022,서울특별시 중구 광희동,쏘울 EV,전기
118188,2022,서울특별시 중구 광희동,코나 일렉트릭 (KONA ELECTRIC,전기
118189,2022,서울특별시 중구 광희동,아이오닉5 (IONIQ5),전기
118190,2022,서울특별시 강동구 암사3동,Model 3 Long Range,전기
118191,2022,서울특별시 강서구 우장산동,Model Y Long Range,전기
118192,2022,서울특별시 중구 다산동,CHEVROLET BOLT EV,전기
118193,2022,서울특별시 중구 다산동,Mercedes-Benz EQA250,전기
118194,2022,서울특별시 강동구 천호1동,니로 EV,전기
118195,2022,서울특별시 강동구 천호1동,아이오닉5 (IONIQ5),전기
118196,2022,서울특별시 강서구 우장산동,아이오닉5 (IONIQ5),전기
118197,2022,서울특별시 강서구 우장산동,Model Y Long Range,전기
118198,2022,서울특별시 강서구 우장산동,니로 EV,전기
118199,2022,서울특별시 중구 명동,니로 EV,전기
118200,2022,서울특별시 중구 명동,아이오닉 일렉트릭(IONIQ ELEC,전기
118201,2022,서울특별시 강동구 천호1동,EV6,전기
118202,2022,서울특별시 강동구 천호1동,TWIZY,전기
118203,2022,서울특별시 강동구 천호1동,TWIZY,전기
118204,2022,서울특별시 강동구 천호1동,Model 3 Long Range,전기
118205,2022,서울특별시 강동구 천호1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118206,2022,서울특별시 강동구 천호1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118207,2022,서울특별시 강서구 화곡1동,GV60,전기
118208,2022,서울특별시 강서구 화곡1동,GV60,전기
118209,2022,서울특별시 중구 명동,G80,전기
118210,2022,서울특별시 중구 명동,Peugeot e-208,전기
118211,2022,서울특별시 중구 명동,TWIZY,전기
118212,2022,서울특별시 중구 명동,CHEVROLET BOLT EV,전기
118213,2022,서울특별시 중구 명동,ZOE,전기
118214,2022,서울특별시 강동구 천호2동,CHEVROLET BOLT EV,전기
118215,2022,서울특별시 강동구 천호2동,GV60,전기
118216,2022,서울특별시 강동구 천호2동,SM3 Z.E.,전기
118217,2022,서울특별시 강서구 화곡1동,CHEVROLET BOLT EV,전기
118218,2022,서울특별시 강서구 화곡1동,니로 EV,전기
118219,2022,서울특별시 강서구 화곡1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118220,2022,서울특별시 중구 명동,일진무시동전기냉동탑차,전기
118221,2022,서울특별시 중구 명동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118222,2022,서울특별시 중구 소공동,Danigo,전기
118223,2022,서울특별시 중구 소공동,TWIZY,전기
118224,2022,서울특별시 중구 소공동,BMW i3 120Ah,전기
118225,2022,서울특별시 중구 소공동,Model 3 Standard Range Plus ,전기
118226,2022,서울특별시 중구 소공동,Model 3 Long Range,전기
118227,2022,서울특별시 중구 소공동,Model 3 Standard Range Plus ,전기
118228,2022,서울특별시 강동구 천호3동,Model 3 Long Range,전기
118229,2022,서울특별시 중구 소공동,Model 3 Long Range,전기
118230,2022,서울특별시 중구 소공동,Model 3 Long Range,전기
118231,2022,서울특별시 중구 소공동,Model 3 Long Range,전기
118232,2022,서울특별시 중구 소공동,Model 3 Performance,전기
118233,2022,서울특별시 중구 소공동,Model 3 Long Range,전기
118234,2022,서울특별시 중구 소공동,Model 3 Long Range,전기
118235,2022,서울특별시 중구 소공동,Model 3 Standard Range Plus ,전기
118236,2022,서울특별시 중구 소공동,Model Y Long Range,전기
118237,2022,서울특별시 중구 소공동,Model Y Long Range,전기
118238,2022,서울특별시 중구 소공동,봉고Ⅲ 1톤 EV,전기
118239,2022,서울특별시 중구 소공동,봉고Ⅲ 1톤 EV,전기
118240,2022,서울특별시 강동구 천호3동,니로 EV,전기
118241,2022,서울특별시 강북구 미아동,CHEVROLET BOLT EV,전기
118242,2022,서울특별시 강북구 미아동,스파크 EV,전기
118243,2022,서울특별시 강북구 미아동,봉고Ⅲ 1톤 EV,전기
118244,2022,서울특별시 강서구 화곡3동,봉고Ⅲ 1톤 EV,전기
118245,2022,서울특별시 중구 신당5동,Model Y Long Range,전기
118246,2022,서울특별시 중구 신당5동,EV6,전기
118247,2022,서울특별시 중구 약수동,Model 3 Standard Range Plus ,전기
118248,2022,서울특별시 중구 약수동,Model Y Performance,전기
118249,2022,서울특별시 강북구 번2동,니로 EV,전기
118250,2022,서울특별시 강북구 번2동,니로 EV,전기
118251,2022,서울특별시 강서구 화곡4동,니로 EV,전기
118252,2022,서울특별시 강서구 화곡4동,CHEVROLET BOLT EV,전기
118253,2022,서울특별시 중구 을지로동,봉고Ⅲ EV 저상형내장차,전기
118254,2022,서울특별시 강북구 번3동,니로 EV,전기
118255,2022,서울특별시 강북구 번3동,SMART110,전기
118256,2022,서울특별시 강북구 번3동,HYPERS1611,전기
118257,2022,서울특별시 강북구 번3동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118258,2022,서울특별시 강북구 삼각산동,GV60,전기
118259,2022,서울특별시 강북구 삼각산동,EV6,전기
118260,2022,서울특별시 중구 중림동,CHEVROLET BOLT EV,전기
118261,2022,서울특별시 중구 중림동,코나 일렉트릭 (KONA ELECTRIC,전기
118262,2022,서울특별시 중구 중림동,G80,전기
118263,2022,서울특별시 중구 중림동,CHEVROLET BOLT EV,전기
118264,2022,서울특별시 강북구 삼각산동,아이오닉5 (IONIQ5),전기
118265,2022,서울특별시 강북구 삼각산동,아이오닉 일렉트릭(IONIQ ELEC,전기
118266,2022,서울특별시 강북구 삼각산동,아이오닉5 (IONIQ5),전기
118267,2022,서울특별시 강서구 화곡8동,아이오닉5 (IONIQ5),전기
118268,2022,서울특별시 강서구 화곡8동,아이오닉 일렉트릭(IONIQ ELEC,전기
118269,2022,서울특별시 강서구 화곡8동,코나 일렉트릭 (KONA ELECTRIC,전기
118270,2022,서울특별시 중구 청구동,Model 3 Standard Range Plus ,전기
118271,2022,서울특별시 중구 청구동,Model 3 Long Range,전기
118272,2022,서울특별시 중구 청구동,TWIZY,전기
118273,2022,서울특별시 중구 필동,Model 3 Long Range,전기
118274,2022,서울특별시 중구 필동,니로 EV,전기
118275,2022,서울특별시 강북구 삼각산동,니로 EV,전기
118276,2022,서울특별시 강서구 화곡본동,Model 3 Long Range,전기
118277,2022,서울특별시 강서구 화곡본동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118278,2022,서울특별시 관악구 낙성대동,아이오닉5 (IONIQ5),전기
118279,2022,서울특별시 중구 황학동,EV6,전기
118280,2022,서울특별시 중구 황학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118281,2022,서울특별시 중구 회현동,벤츠 EQC 400 4MATIC,전기
118282,2022,서울특별시 중구 회현동,Model X P100D,전기
118283,2022,서울특별시 강북구 삼양동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118284,2022,서울특별시 강북구 송중동,쏘울 EV,전기
118285,2022,서울특별시 관악구 낙성대동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118286,2022,서울특별시 중구 회현동,벤츠 EQC 400 4MATIC,전기
118287,2022,서울특별시 강북구 송중동,봉고Ⅲ 1톤 EV,전기
118288,2022,서울특별시 관악구 난곡동,Model 3 Standard Range Plus ,전기
118289,2022,서울특별시 중구 회현동,BMW i3 120Ah SOL plus,전기
118290,2022,서울특별시 중구 회현동,벤츠 EQC 400 4MATIC,전기
118291,2022,서울특별시 강북구 수유1동,Danigo,전기
118292,2022,서울특별시 관악구 난향동,Model Y Long Range,전기
118293,2022,서울특별시 관악구 난향동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118294,2022,서울특별시 중구 회현동,Mercedes-Benz EQA250,전기
118295,2022,서울특별시 중구 회현동,마이브 M1,전기
118296,2022,서울특별시 중구 회현동,봉고Ⅲ 1톤 EV,전기
118297,2022,서울특별시 중랑구 망우3동,니로 EV,전기
118298,2022,서울특별시 중랑구 망우3동,쏘울 EV,전기
118299,2022,서울특별시 중랑구 망우3동,봉고Ⅲ 1톤 EV,전기
118300,2022,서울특별시 중랑구 망우3동,니로 EV,전기
118301,2022,서울특별시 강북구 수유2동,니로 EV,전기
118302,2022,서울특별시 강북구 수유3동,아이오닉 일렉트릭(IONIQ ELEC,전기
118303,2022,서울특별시 강북구 수유3동,코나 일렉트릭 (KONA ELECTRIC,전기
118304,2022,서울특별시 강북구 수유3동,코나 일렉트릭 (KONA ELECTRIC,전기
118305,2022,서울특별시 관악구 남현동,EV6,전기
118306,2022,서울특별시 중랑구 망우3동,아이오닉5 (IONIQ5),전기
118307,2022,서울특별시 중랑구 망우본동,아이오닉5 (IONIQ5),전기
118308,2022,서울특별시 중랑구 망우본동,코나 일렉트릭 (KONA ELECTRIC,전기
118309,2022,서울특별시 중랑구 망우본동,아이오닉 일렉트릭(IONIQ ELEC,전기
118310,2022,서울특별시 강북구 수유3동,SM3 Z.E.,전기
118311,2022,서울특별시 강북구 우이동,EV6,전기
118312,2022,서울특별시 강북구 우이동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118313,2022,서울특별시 강북구 우이동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118314,2022,서울특별시 관악구 대학동,CHEVROLET BOLT EV,전기
118315,2022,서울특별시 관악구 대학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118316,2022,서울특별시 관악구 대학동,NEW BYD eBus-12,전기
118317,2022,서울특별시 관악구 대학동,아폴로(APOLLO)900전기버스,전기
118318,2022,서울특별시 관악구 대학동,아폴로(Apollo)1100전기버스,전기
118319,2022,서울특별시 관악구 대학동,아폴로(Apollo)1100전기버스,전기
118320,2022,서울특별시 관악구 미성동,Model X 100D,전기
118321,2022,서울특별시 중랑구 망우본동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
118322,2022,서울특별시 중랑구 망우본동,아이오닉5 (IONIQ5),전기
